"State","YEAR","Zip3","AvgIncome"
"OH",2016,"433xx",66973
"OH",2016,"434xx",58726
"OH",2016,"435xx",96732
"OH",2016,"436xx",90659
"OH",2016,"437xx",70515
"OH",2016,"438xx",29973
"OH",2016,"439xx",34122
"OH",2016,"440xx",138753
"OH",2016,"441xx",139968
"OH",2016,"442xx",143330
"OH",2016,"443xx",90090
"OH",2016,"444xx",55249
"OH",2016,"445xx",87620
"OH",2016,"446xx",82531
"OH",2016,"447xx",88352
"OH",2016,"448xx",65937
"OH",2016,"449xx",61575
"OH",2016,"450xx",187103
"OH",2016,"451xx",111327
"OH",2016,"452xx",118593
"OH",2016,"453xx",80860
"OH",2016,"454xx",106841
"OH",2016,"455xx",79729
"OH",2016,"456xx",58403
"OH",2016,"457xx",40677
"OH",2016,"458xx",69151
"OK",2011,"730xx",110628
"OK",2011,"731xx",97623
"OK",2011,"734xx",49096
"OK",2011,"735xx",73415
"OK",2011,"736xx",22018
"OK",2011,"737xx",52498
"OK",2011,"738xx",26569
"OK",2011,"739xx",30672
"OK",2011,"740xx",92655
"OK",2011,"741xx",101130
"OK",2011,"743xx",25914
"OK",2011,"744xx",42477
"OK",2011,"745xx",34719
"OK",2011,"746xx",37645
"OK",2011,"747xx",27588
"OK",2011,"748xx",38896
"OK",2011,"749xx",22798
"OK",2012,"730xx",123458
"OK",2012,"731xx",99477
"OK",2012,"734xx",50998
"OK",2012,"735xx",71800
"OK",2012,"736xx",22464
"OK",2012,"737xx",56700
"OK",2012,"738xx",29671
"OK",2012,"739xx",31875
"OK",2012,"740xx",98483
"OK",2012,"741xx",112863
"OK",2012,"743xx",26291
"OK",2012,"744xx",42445
"OK",2012,"745xx",34498
"OK",2012,"746xx",38225
"OK",2012,"747xx",27018
"OK",2012,"748xx",39601
"OK",2012,"749xx",22429
"OK",2013,"730xx",127884
"OK",2013,"731xx",100407
"OK",2013,"734xx",51609
"OK",2013,"735xx",72009
"OK",2013,"736xx",23486
"OK",2013,"737xx",57499
"OK",2013,"738xx",29867
"OK",2013,"739xx",32624
"OK",2013,"740xx",102490
"OK",2013,"741xx",107480
"OK",2013,"743xx",26333
"OK",2013,"744xx",42901
"OK",2013,"745xx",35364
"OK",2013,"746xx",38085
"OK",2013,"747xx",28808
"OK",2013,"748xx",40244
"OK",2013,"749xx",22547
"OK",2014,"730xx",138181
"OK",2014,"731xx",104179
"OK",2014,"734xx",53944
"OK",2014,"735xx",74733
"OK",2014,"736xx",24534
"OK",2014,"737xx",62186
"OK",2014,"738xx",32173
"OK",2014,"739xx",34163
"OK",2014,"740xx",108793
"OK",2014,"741xx",117129
"OK",2014,"743xx",26537
"OK",2014,"744xx",43871
"OK",2014,"745xx",35173
"OK",2014,"746xx",39167
"OK",2014,"747xx",29580
"OK",2014,"748xx",41263
"OK",2014,"749xx",22652
"OK",2015,"730xx",138181
"OK",2015,"731xx",104179
"OK",2015,"734xx",53944
"OK",2015,"735xx",74733
"OK",2015,"736xx",24534
"OK",2015,"737xx",62186
"OK",2015,"738xx",32173
"OK",2015,"739xx",34163
"OK",2015,"740xx",108793
"OK",2015,"741xx",117129
"OK",2015,"743xx",26537
"OK",2015,"744xx",43871
"OK",2015,"745xx",35173
"OK",2015,"746xx",39167
"OK",2015,"747xx",29580
"OK",2015,"748xx",41263
"OK",2015,"749xx",22652
"OK",2016,"730xx",138181
"OK",2016,"731xx",104179
"OK",2016,"734xx",53944
"OK",2016,"735xx",74733
"OK",2016,"736xx",24534
"OK",2016,"737xx",62186
"OK",2016,"738xx",32173
"OK",2016,"739xx",34163
"OK",2016,"740xx",108793
"OK",2016,"741xx",117129
"OK",2016,"743xx",26537
"OK",2016,"744xx",43871
"OK",2016,"745xx",35173
"OK",2016,"746xx",39167
"OK",2016,"747xx",29580
"OK",2016,"748xx",41263
"OK",2016,"749xx",22652
"OR",2011,"970xx",133288
"OR",2011,"971xx",102184
"OR",2011,"972xx",151175
"OR",2011,"973xx",87973
"OR",2011,"974xx",84774
"OR",2011,"975xx",90008
"OR",2011,"976xx",60354
"OR",2011,"977xx",119797
"OR",2011,"978xx",39767
"OR",2011,"979xx",29465
"OR",2012,"970xx",141180
"OR",2012,"971xx",105926
"OR",2012,"972xx",163065
"OR",2012,"973xx",90103
"OR",2012,"974xx",86536
"OR",2012,"975xx",93406
"OR",2012,"976xx",59887
"OR",2012,"977xx",129628
"OR",2012,"978xx",39900
"OR",2012,"979xx",29312
"OR",2013,"970xx",146732
"OR",2013,"971xx",112377
"OR",2013,"972xx",169686
"OR",2013,"973xx",93311
"OR",2013,"974xx",89228
"OR",2013,"975xx",95391
"OR",2013,"976xx",61024
"OR",2013,"977xx",140081
"OR",2013,"978xx",40555
"OR",2013,"979xx",29334
"OR",2014,"970xx",135911
"OR",2014,"971xx",120147
"OR",2014,"972xx",185157
"OR",2014,"973xx",97838
"OR",2014,"974xx",93132
"OR",2014,"975xx",99499
"OR",2014,"976xx",63133
"OR",2014,"977xx",145134
"OR",2014,"978xx",41977
"OR",2014,"979xx",29058
"OR",2015,"970xx",135911
"OR",2015,"971xx",120147
"OR",2015,"972xx",185157
"OR",2015,"973xx",97838
"OR",2015,"974xx",93132
"OR",2015,"975xx",99499
"OR",2015,"976xx",63133
"OR",2015,"977xx",145134
"OR",2015,"978xx",41977
"OR",2015,"979xx",29058
"OR",2016,"970xx",135911
"OR",2016,"971xx",120147
"OR",2016,"972xx",185157
"OR",2016,"973xx",97838
"OR",2016,"974xx",93132
"OR",2016,"975xx",99499
"OR",2016,"976xx",63133
"OR",2016,"977xx",145134
"OR",2016,"978xx",41977
"OR",2016,"979xx",29058
"PA",2011,"150xx",77982
"PA",2011,"151xx",99330
"PA",2011,"152xx",104579
"PA",2011,"153xx",112009
"PA",2011,"154xx",40557
"PA",2011,"155xx",25704
"PA",2011,"156xx",105444
"PA",2011,"157xx",43415
"PA",2011,"158xx",33183
"PA",2011,"159xx",35056
"PA",2011,"160xx",85902
"PA",2011,"161xx",47046
"PA",2011,"162xx",25022
"PA",2011,"163xx",43120
"PA",2011,"164xx",25723
"PA",2011,"165xx",73321
"PA",2011,"166xx",50817
"PA",2011,"167xx",28120
"PA",2011,"168xx",56216
"PA",2011,"169xx",15254
"PA",2011,"170xx",88079
"PA",2011,"171xx",106779
"PA",2011,"172xx",72501
"PA",2011,"173xx",73119
"PA",2011,"174xx",114764
"PA",2011,"175xx",66638
"PA",2011,"176xx",211160
"PA",2011,"177xx",61569
"PA",2011,"178xx",39975
"PA",2011,"179xx",32667
"PA",2011,"180xx",87005
"PA",2011,"181xx",169654
"PA",2011,"182xx",50845
"PA",2011,"183xx",51093
"PA",2011,"184xx",40313
"PA",2011,"185xx",48125
"PA",2011,"186xx",38361
"PA",2011,"187xx",90353
"PA",2011,"188xx",19377
"PA",2011,"189xx",161076
"PA",2011,"190xx",156031
"PA",2011,"191xx",149091
"PA",2011,"193xx",205396
"PA",2011,"194xx",174440
"PA",2011,"195xx",44636
"PA",2011,"196xx",96103
"PA",2012,"150xx",83432
"PA",2012,"151xx",105790
"PA",2012,"152xx",111085
"PA",2012,"153xx",120132
"PA",2012,"154xx",41245
"PA",2012,"155xx",25256
"PA",2012,"156xx",110393
"PA",2012,"157xx",43579
"PA",2012,"158xx",33788
"PA",2012,"159xx",35293
"PA",2012,"160xx",90370
"PA",2012,"161xx",47921
"PA",2012,"162xx",25349
"PA",2012,"163xx",43411
"PA",2012,"164xx",26547
"PA",2012,"165xx",74866
"PA",2012,"166xx",51184
"PA",2012,"167xx",27156
"PA",2012,"168xx",57677
"PA",2012,"169xx",15456
"PA",2012,"170xx",91953
"PA",2012,"171xx",109513
"PA",2012,"172xx",73623
"PA",2012,"173xx",74404
"PA",2012,"174xx",116973
"PA",2012,"175xx",68793
"PA",2012,"176xx",213645
"PA",2012,"177xx",60493
"PA",2012,"178xx",41005
"PA",2012,"179xx",32779
"PA",2012,"180xx",88641
"PA",2012,"181xx",154235
"PA",2012,"182xx",46831
"PA",2012,"183xx",51577
"PA",2012,"184xx",40330
"PA",2012,"185xx",47627
"PA",2012,"186xx",38630
"PA",2012,"187xx",89795
"PA",2012,"188xx",19642
"PA",2012,"189xx",176813
"PA",2012,"190xx",173129
"PA",2012,"191xx",144598
"PA",2012,"193xx",227698
"PA",2012,"194xx",185517
"PA",2012,"195xx",45905
"PA",2012,"196xx",96529
"PA",2013,"150xx",85621
"PA",2013,"151xx",106850
"PA",2013,"152xx",112032
"PA",2013,"153xx",124960
"PA",2013,"154xx",41130
"PA",2013,"155xx",24816
"PA",2013,"156xx",111608
"PA",2013,"157xx",43387
"PA",2013,"158xx",34022
"PA",2013,"159xx",34866
"PA",2013,"160xx",93568
"PA",2013,"161xx",48191
"PA",2013,"162xx",25023
"PA",2013,"163xx",43422
"PA",2013,"164xx",26542
"PA",2013,"165xx",75124
"PA",2013,"166xx",51062
"PA",2013,"167xx",27313
"PA",2013,"168xx",59593
"PA",2013,"169xx",15320
"PA",2013,"170xx",94683
"PA",2013,"171xx",111919
"PA",2013,"172xx",74795
"PA",2013,"173xx",75831
"PA",2013,"174xx",118234
"PA",2013,"175xx",70759
"PA",2013,"176xx",217493
"PA",2013,"177xx",61631
"PA",2013,"178xx",41624
"PA",2013,"179xx",32943
"PA",2013,"180xx",90531
"PA",2013,"181xx",158228
"PA",2013,"182xx",48023
"PA",2013,"183xx",52295
"PA",2013,"184xx",41967
"PA",2013,"185xx",47568
"PA",2013,"186xx",39113
"PA",2013,"187xx",90413
"PA",2013,"188xx",20079
"PA",2013,"189xx",182298
"PA",2013,"190xx",171917
"PA",2013,"191xx",147506
"PA",2013,"193xx",229152
"PA",2013,"194xx",189603
"PA",2013,"195xx",46966
"PA",2013,"196xx",97945
"PA",2014,"150xx",89466
"PA",2014,"151xx",113127
"PA",2014,"152xx",117601
"PA",2014,"153xx",136055
"PA",2014,"154xx",42017
"PA",2014,"155xx",24843
"PA",2014,"156xx",115548
"PA",2014,"157xx",45097
"PA",2014,"158xx",34880
"PA",2014,"159xx",35375
"PA",2014,"160xx",98742
"PA",2014,"161xx",48701
"PA",2014,"162xx",25710
"PA",2014,"163xx",43929
"PA",2014,"164xx",27208
"PA",2014,"165xx",77098
"PA",2014,"166xx",51634
"PA",2014,"167xx",27190
"PA",2014,"168xx",63809
"PA",2014,"169xx",15670
"PA",2014,"170xx",99955
"PA",2014,"171xx",116152
"PA",2014,"172xx",77092
"PA",2014,"173xx",78152
"PA",2014,"174xx",121837
"PA",2014,"175xx",74501
"PA",2014,"176xx",229312
"PA",2014,"177xx",60734
"PA",2014,"178xx",42799
"PA",2014,"179xx",33489
"PA",2014,"180xx",94242
"PA",2014,"181xx",163217
"PA",2014,"182xx",49327
"PA",2014,"183xx",53673
"PA",2014,"184xx",43217
"PA",2014,"185xx",47133
"PA",2014,"186xx",39858
"PA",2014,"187xx",91819
"PA",2014,"188xx",20709
"PA",2014,"189xx",196660
"PA",2014,"190xx",186132
"PA",2014,"191xx",151303
"PA",2014,"193xx",253054
"PA",2014,"194xx",203747
"PA",2014,"195xx",49388
"PA",2014,"196xx",101133
"PA",2015,"150xx",89466
"PA",2015,"151xx",113127
"PA",2015,"152xx",117601
"PA",2015,"153xx",136055
"PA",2015,"154xx",42017
"PA",2015,"155xx",24843
"PA",2015,"156xx",115548
"PA",2015,"157xx",45097
"PA",2015,"158xx",34880
"PA",2015,"159xx",35375
"PA",2015,"160xx",98742
"PA",2015,"161xx",48701
"PA",2015,"162xx",25710
"PA",2015,"163xx",43929
"PA",2015,"164xx",27208
"PA",2015,"165xx",77098
"PA",2015,"166xx",51634
"PA",2015,"167xx",27190
"PA",2015,"168xx",63809
"PA",2015,"169xx",15670
"PA",2015,"170xx",99955
"PA",2015,"171xx",116152
"PA",2015,"172xx",77092
"PA",2015,"173xx",78152
"PA",2015,"174xx",121837
"PA",2015,"175xx",74501
"PA",2015,"176xx",229312
"PA",2015,"177xx",60734
"PA",2015,"178xx",42799
"PA",2015,"179xx",33489
"PA",2015,"180xx",94242
"PA",2015,"181xx",163217
"PA",2015,"182xx",49327
"PA",2015,"183xx",53673
"PA",2015,"184xx",43217
"PA",2015,"185xx",47133
"PA",2015,"186xx",39858
"PA",2015,"187xx",91819
"PA",2015,"188xx",20709
"PA",2015,"189xx",196660
"PA",2015,"190xx",186132
"PA",2015,"191xx",151303
"PA",2015,"193xx",253054
"PA",2015,"194xx",203747
"PA",2015,"195xx",49388
"PA",2015,"196xx",101133
"PA",2016,"150xx",89466
"PA",2016,"151xx",113127
"PA",2016,"152xx",117601
"PA",2016,"153xx",136055
"PA",2016,"154xx",42017
"PA",2016,"155xx",24843
"PA",2016,"156xx",115548
"PA",2016,"157xx",45097
"PA",2016,"158xx",34880
"PA",2016,"159xx",35375
"PA",2016,"160xx",98742
"PA",2016,"161xx",48701
"PA",2016,"162xx",25710
"PA",2016,"163xx",43929
"PA",2016,"164xx",27208
"PA",2016,"165xx",77098
"PA",2016,"166xx",51634
"PA",2016,"167xx",27190
"PA",2016,"168xx",63809
"PA",2016,"169xx",15670
"PA",2016,"170xx",99955
"PA",2016,"171xx",116152
"PA",2016,"172xx",77092
"PA",2016,"173xx",78152
"PA",2016,"174xx",121837
"PA",2016,"175xx",74501
"PA",2016,"176xx",229312
"PA",2016,"177xx",60734
"PA",2016,"178xx",42799
"PA",2016,"179xx",33489
"PA",2016,"180xx",94242
"PA",2016,"181xx",163217
"PA",2016,"182xx",49327
"PA",2016,"183xx",53673
"PA",2016,"184xx",43217
"PA",2016,"185xx",47133
"PA",2016,"186xx",39858
"PA",2016,"187xx",91819
"PA",2016,"188xx",20709
"PA",2016,"189xx",196660
"PA",2016,"190xx",186132
"PA",2016,"191xx",151303
"PA",2016,"193xx",253054
"PA",2016,"194xx",203747
"PA",2016,"195xx",49388
"PA",2016,"196xx",101133
"RI",2011,"028xx",100046
"RI",2011,"029xx",103533
"RI",2012,"028xx",102720
"RI",2012,"029xx",105745
"RI",2013,"028xx",104608
"RI",2013,"029xx",107595
"RI",2014,"028xx",109737
"RI",2014,"029xx",110150
"RI",2015,"028xx",109737
"RI",2015,"029xx",110150
"RI",2016,"028xx",109737
"RI",2016,"029xx",110150
"SC",2011,"290xx",86848
"SC",2011,"291xx",57816
"SC",2011,"292xx",132049
"SC",2011,"293xx",55960
"SC",2011,"294xx",131798
"SC",2011,"295xx",72565
"SC",2011,"296xx",94885
"SC",2011,"297xx",123073
"SC",2011,"298xx",70869
"SC",2011,"299xx",73177
"SC",2012,"290xx",91856
"SC",2012,"291xx",55853
"SC",2012,"292xx",132427
"SC",2012,"293xx",56595
"SC",2012,"294xx",138509
"SC",2012,"295xx",73840
"SC",2012,"296xx",97847
"SC",2012,"297xx",127987
"SC",2012,"298xx",72625
"SC",2012,"299xx",83158
"SC",2013,"290xx",97294
"SC",2013,"291xx",55907
"SC",2013,"292xx",134594
"SC",2013,"293xx",57757
"SC",2013,"294xx",147110
"SC",2013,"295xx",76294
"SC",2013,"296xx",101582
"SC",2013,"297xx",134630
"SC",2013,"298xx",74382
"SC",2013,"299xx",87547
"SC",2014,"290xx",101421
"SC",2014,"291xx",56183
"SC",2014,"292xx",136315
"SC",2014,"293xx",59517
"SC",2014,"294xx",152628
"SC",2014,"295xx",78424
"SC",2014,"296xx",106731
"SC",2014,"297xx",140778
"SC",2014,"298xx",77372
"SC",2014,"299xx",95656
"SC",2015,"290xx",101421
"SC",2015,"291xx",56183
"SC",2015,"292xx",136315
"SC",2015,"293xx",59517
"SC",2015,"294xx",152628
"SC",2015,"295xx",78424
"SC",2015,"296xx",106731
"SC",2015,"297xx",140778
"SC",2015,"298xx",77372
"SC",2015,"299xx",95656
"SC",2016,"290xx",101421
"SC",2016,"291xx",56183
"SC",2016,"292xx",136315
"SC",2016,"293xx",59517
"SC",2016,"294xx",152628
"SC",2016,"295xx",78424
"SC",2016,"296xx",106731
"SC",2016,"297xx",140778
"SC",2016,"298xx",77372
"SC",2016,"299xx",95656
"SD",2011,"570xx",31777
"SD",2011,"571xx",131439
"SD",2011,"572xx",39586
"SD",2011,"573xx",29890
"SD",2011,"574xx",65293
"SD",2011,"575xx",31833
"SD",2011,"576xx",7759
"SD",2011,"577xx",78108
"SD",2012,"570xx",34117
"SD",2012,"571xx",139938
"SD",2012,"572xx",41269
"SD",2012,"573xx",30628
"SD",2012,"574xx",70199
"SD",2012,"575xx",33070
"SD",2012,"576xx",7810
"SD",2012,"577xx",81719
"SD",2013,"570xx",34128
"SD",2013,"571xx",142204
"SD",2013,"572xx",41374
"SD",2013,"573xx",30387
"SD",2013,"574xx",68451
"SD",2013,"575xx",31729
"SD",2013,"576xx",7716
"SD",2013,"577xx",80683
"SD",2014,"570xx",37038
"SD",2014,"571xx",149142
"SD",2014,"572xx",42775
"SD",2014,"573xx",31542
"SD",2014,"574xx",71789
"SD",2014,"575xx",33177
"SD",2014,"576xx",7874
"SD",2014,"577xx",84315
"SD",2015,"570xx",37038
"SD",2015,"571xx",149142
"SD",2015,"572xx",42775
"SD",2015,"573xx",31542
"SD",2015,"574xx",71789
"SD",2015,"575xx",33177
"SD",2015,"576xx",7874
"SD",2015,"577xx",84315
"SD",2016,"570xx",37038
"SD",2016,"571xx",149142
"SD",2016,"572xx",42775
"SD",2016,"573xx",31542
"SD",2016,"574xx",71789
"SD",2016,"575xx",33177
"SD",2016,"576xx",7874
"SD",2016,"577xx",84315
"TN",2011,"370xx",178616
"TN",2011,"371xx",116421
"TN",2011,"372xx",163787
"TN",2011,"373xx",66682
"TN",2011,"374xx",87127
"TN",2011,"376xx",76179
"TN",2011,"377xx",43257
"TN",2011,"378xx",59469
"TN",2011,"379xx",116624
"TN",2011,"380xx",120795
"TN",2011,"381xx",143106
"TN",2011,"382xx",30084
"TN",2011,"383xx",64229
"TN",2011,"384xx",75901
"TN",2011,"385xx",49363
"TN",2012,"370xx",193095
"TN",2012,"371xx",122371
"TN",2012,"372xx",182520
"TN",2012,"373xx",69449
"TN",2012,"374xx",89626
"TN",2012,"376xx",76495
"TN",2012,"377xx",43753
"TN",2012,"378xx",59939
"TN",2012,"379xx",127634
"TN",2012,"380xx",127069
"TN",2012,"381xx",142050
"TN",2012,"382xx",29903
"TN",2012,"383xx",64191
"TN",2012,"384xx",78056
"TN",2012,"385xx",49511
"TN",2013,"370xx",200512
"TN",2013,"371xx",129755
"TN",2013,"372xx",180083
"TN",2013,"373xx",70587
"TN",2013,"374xx",90524
"TN",2013,"376xx",76673
"TN",2013,"377xx",44169
"TN",2013,"378xx",60681
"TN",2013,"379xx",126493
"TN",2013,"380xx",130042
"TN",2013,"381xx",140093
"TN",2013,"382xx",29946
"TN",2013,"383xx",63855
"TN",2013,"384xx",81874
"TN",2013,"385xx",49921
"TN",2014,"370xx",215111
"TN",2014,"371xx",137370
"TN",2014,"372xx",197324
"TN",2014,"373xx",73594
"TN",2014,"374xx",94430
"TN",2014,"376xx",78100
"TN",2014,"377xx",45201
"TN",2014,"378xx",62080
"TN",2014,"379xx",133558
"TN",2014,"380xx",136287
"TN",2014,"381xx",143264
"TN",2014,"382xx",30196
"TN",2014,"383xx",65124
"TN",2014,"384xx",84433
"TN",2014,"385xx",51301
"TN",2015,"370xx",215111
"TN",2015,"371xx",137370
"TN",2015,"372xx",197324
"TN",2015,"373xx",73594
"TN",2015,"374xx",94430
"TN",2015,"376xx",78100
"TN",2015,"377xx",45201
"TN",2015,"378xx",62080
"TN",2015,"379xx",133558
"TN",2015,"380xx",136287
"TN",2015,"381xx",143264
"TN",2015,"382xx",30196
"TN",2015,"383xx",65124
"TN",2015,"384xx",84433
"TN",2015,"385xx",51301
"TN",2016,"370xx",215111
"TN",2016,"371xx",137370
"TN",2016,"372xx",197324
"TN",2016,"373xx",73594
"TN",2016,"374xx",94430
"TN",2016,"376xx",78100
"TN",2016,"377xx",45201
"TN",2016,"378xx",62080
"TN",2016,"379xx",133558
"TN",2016,"380xx",136287
"TN",2016,"381xx",143264
"TN",2016,"382xx",30196
"TN",2016,"383xx",65124
"TN",2016,"384xx",84433
"TN",2016,"385xx",51301
"TX",2011,"750xx",227269
"TX",2011,"751xx",107714
"TX",2011,"752xx",207223
"TX",2011,"754xx",37037
"TX",2011,"755xx",58053
"TX",2011,"756xx",51850
"TX",2011,"757xx",64655
"TX",2011,"758xx",26919
"TX",2011,"759xx",45095
"TX",2011,"760xx",155043
"TX",2011,"761xx",127673
"TX",2011,"762xx",144506
"TX",2011,"763xx",43961
"TX",2011,"764xx",29143
"TX",2011,"765xx",84654
"TX",2011,"766xx",23223
"TX",2011,"767xx",76949
"TX",2011,"768xx",27959
"TX",2011,"769xx",83034
"TX",2011,"770xx",198814
"TX",2011,"773xx",193071
"TX",2011,"774xx",311085
"TX",2011,"775xx",158078
"TX",2011,"776xx",69685
"TX",2011,"777xx",76993
"TX",2011,"778xx",88869
"TX",2011,"779xx",72415
"TX",2011,"780xx",114339
"TX",2011,"781xx",116022
"TX",2011,"782xx",153393
"TX",2011,"783xx",45655
"TX",2011,"784xx",100747
"TX",2011,"785xx",136567
"TX",2011,"786xx",152142
"TX",2011,"787xx",184011
"TX",2011,"788xx",89052
"TX",2011,"789xx",20536
"TX",2011,"790xx",40904
"TX",2011,"791xx",90075
"TX",2011,"792xx",9165
"TX",2011,"793xx",24213
"TX",2011,"794xx",95900
"TX",2011,"795xx",20050
"TX",2011,"796xx",79153
"TX",2011,"797xx",108359
"TX",2011,"798xx",28821
"TX",2011,"799xx",176988
"TX",2012,"750xx",246860
"TX",2012,"751xx",109544
"TX",2012,"752xx",241894
"TX",2012,"754xx",37840
"TX",2012,"755xx",60409
"TX",2012,"756xx",53140
"TX",2012,"757xx",66649
"TX",2012,"758xx",27098
"TX",2012,"759xx",45928
"TX",2012,"760xx",165684
"TX",2012,"761xx",135944
"TX",2012,"762xx",156665
"TX",2012,"763xx",44438
"TX",2012,"764xx",29831
"TX",2012,"765xx",89637
"TX",2012,"766xx",23943
"TX",2012,"767xx",79811
"TX",2012,"768xx",27973
"TX",2012,"769xx",85844
"TX",2012,"770xx",234974
"TX",2012,"773xx",216569
"TX",2012,"774xx",357982
"TX",2012,"775xx",168304
"TX",2012,"776xx",71112
"TX",2012,"777xx",81324
"TX",2012,"778xx",95095
"TX",2012,"779xx",76029
"TX",2012,"780xx",121627
"TX",2012,"781xx",123574
"TX",2012,"782xx",161754
"TX",2012,"783xx",47202
"TX",2012,"784xx",104763
"TX",2012,"785xx",137210
"TX",2012,"786xx",163464
"TX",2012,"787xx",223810
"TX",2012,"788xx",90687
"TX",2012,"789xx",21520
"TX",2012,"790xx",41374
"TX",2012,"791xx",91103
"TX",2012,"792xx",9052
"TX",2012,"793xx",25488
"TX",2012,"794xx",103340
"TX",2012,"795xx",20981
"TX",2012,"796xx",80805
"TX",2012,"797xx",122883
"TX",2012,"798xx",29004
"TX",2012,"799xx",178217
"TX",2013,"750xx",255456
"TX",2013,"751xx",112765
"TX",2013,"752xx",234973
"TX",2013,"754xx",38767
"TX",2013,"755xx",59990
"TX",2013,"756xx",53425
"TX",2013,"757xx",67408
"TX",2013,"758xx",27361
"TX",2013,"759xx",46967
"TX",2013,"760xx",171164
"TX",2013,"761xx",135970
"TX",2013,"762xx",165318
"TX",2013,"763xx",44679
"TX",2013,"764xx",30224
"TX",2013,"765xx",91574
"TX",2013,"766xx",24047
"TX",2013,"767xx",80648
"TX",2013,"768xx",27897
"TX",2013,"769xx",92922
"TX",2013,"770xx",228851
"TX",2013,"773xx",220031
"TX",2013,"774xx",388898
"TX",2013,"775xx",178476
"TX",2013,"776xx",72794
"TX",2013,"777xx",79666
"TX",2013,"778xx",99658
"TX",2013,"779xx",79483
"TX",2013,"780xx",125802
"TX",2013,"781xx",132822
"TX",2013,"782xx",165234
"TX",2013,"783xx",47911
"TX",2013,"784xx",108364
"TX",2013,"785xx",137696
"TX",2013,"786xx",174843
"TX",2013,"787xx",219239
"TX",2013,"788xx",92745
"TX",2013,"789xx",22062
"TX",2013,"790xx",41249
"TX",2013,"791xx",92413
"TX",2013,"792xx",8949
"TX",2013,"793xx",25716
"TX",2013,"794xx",108191
"TX",2013,"795xx",21384
"TX",2013,"796xx",82184
"TX",2013,"797xx",128668
"TX",2013,"798xx",29237
"TX",2013,"799xx",179784
"TX",2014,"750xx",277588
"TX",2014,"751xx",117298
"TX",2014,"752xx",264294
"TX",2014,"754xx",40435
"TX",2014,"755xx",61679
"TX",2014,"756xx",55724
"TX",2014,"757xx",71658
"TX",2014,"758xx",27758
"TX",2014,"759xx",47701
"TX",2014,"760xx",185161
"TX",2014,"761xx",144681
"TX",2014,"762xx",187443
"TX",2014,"763xx",45828
"TX",2014,"764xx",32173
"TX",2014,"765xx",95580
"TX",2014,"766xx",24996
"TX",2014,"767xx",83564
"TX",2014,"768xx",29292
"TX",2014,"769xx",95558
"TX",2014,"770xx",245966
"TX",2014,"773xx",241127
"TX",2014,"774xx",438566
"TX",2014,"775xx",192748
"TX",2014,"776xx",77298
"TX",2014,"777xx",85615
"TX",2014,"778xx",110190
"TX",2014,"779xx",83776
"TX",2014,"780xx",133391
"TX",2014,"781xx",142976
"TX",2014,"782xx",175391
"TX",2014,"783xx",49849
"TX",2014,"784xx",114725
"TX",2014,"785xx",139562
"TX",2014,"786xx",189534
"TX",2014,"787xx",245234
"TX",2014,"788xx",96221
"TX",2014,"789xx",23367
"TX",2014,"790xx",43060
"TX",2014,"791xx",96365
"TX",2014,"792xx",9028
"TX",2014,"793xx",26773
"TX",2014,"794xx",115528
"TX",2014,"795xx",22518
"TX",2014,"796xx",86119
"TX",2014,"797xx",146809
"TX",2014,"798xx",29322
"TX",2014,"799xx",186583
"TX",2015,"750xx",277588
"TX",2015,"751xx",117298
"TX",2015,"752xx",264294
"TX",2015,"754xx",40435
"TX",2015,"755xx",61679
"TX",2015,"756xx",55724
"TX",2015,"757xx",71658
"TX",2015,"758xx",27758
"TX",2015,"759xx",47701
"TX",2015,"760xx",185161
"TX",2015,"761xx",144681
"TX",2015,"762xx",187443
"TX",2015,"763xx",45828
"TX",2015,"764xx",32173
"TX",2015,"765xx",95580
"TX",2015,"766xx",24996
"TX",2015,"767xx",83564
"TX",2015,"768xx",29292
"TX",2015,"769xx",95558
"TX",2015,"770xx",245966
"TX",2015,"773xx",241127
"TX",2015,"774xx",438566
"TX",2015,"775xx",192748
"TX",2015,"776xx",77298
"TX",2015,"777xx",85615
"TX",2015,"778xx",110190
"TX",2015,"779xx",83776
"TX",2015,"780xx",133391
"TX",2015,"781xx",142976
"TX",2015,"782xx",175391
"TX",2015,"783xx",49849
"TX",2015,"784xx",114725
"TX",2015,"785xx",139562
"TX",2015,"786xx",189534
"TX",2015,"787xx",245234
"TX",2015,"788xx",96221
"TX",2015,"789xx",23367
"TX",2015,"790xx",43060
"TX",2015,"791xx",96365
"TX",2015,"792xx",9028
"TX",2015,"793xx",26773
"TX",2015,"794xx",115528
"TX",2015,"795xx",22518
"TX",2015,"796xx",86119
"TX",2015,"797xx",146809
"TX",2015,"798xx",29322
"TX",2015,"799xx",186583
"TX",2016,"750xx",277588
"TX",2016,"751xx",117298
"TX",2016,"752xx",264294
"TX",2016,"754xx",40435
"TX",2016,"755xx",61679
"TX",2016,"756xx",55724
"TX",2016,"757xx",71658
"TX",2016,"758xx",27758
"TX",2016,"759xx",47701
"TX",2016,"760xx",185161
"TX",2016,"761xx",144681
"TX",2016,"762xx",187443
"TX",2016,"763xx",45828
"TX",2016,"764xx",32173
"TX",2016,"765xx",95580
"TX",2016,"766xx",24996
"TX",2016,"767xx",83564
"TX",2016,"768xx",29292
"TX",2016,"769xx",95558
"TX",2016,"770xx",245966
"TX",2016,"773xx",241127
"TX",2016,"774xx",438566
